,word,points,word_length
13602,ETHINYLS,102,8
14358,ETHION,45,6
30118,ETHIOPS,82,7
17210,ETHNIC,34,6
23694,ETHNIC,45,6
29293,ETHNICAL,101,8
46331,ETHOXIES,77,8
59612,ETHYL,33,5
28472,ETIC,6,4
30942,ETIC,23,4
52933,ETIC,12,4
53053,ETIC,30,4
34792,ETIOLATE,70,8
50616,ETIOLATE,59,8
33561,ETNA,10,4
815,ETOILE,21,6
38884,ETOILE,34,6
45683,ETOILE,33,6
58739,ETOILE,27,6
60389,ETOILE,14,6
21107,ETOURDIE,61,8
33845,ETOURDIE,60,8
23675,ETRANGER,63,8
16847,ETRENNE,11,7
52696,ETTERCAP,66,8
47262,ETTLING,64,7
6243,ETUI,14,4
7012,ETUI,8,4
8998,ETUI,10,4
9321,ETUI,8,4
12593,ETUI,19,4
12628,ETUI,23,4
12955,ETUI,15,4
15684,ETUI,20,4
16002,ETUI,10,4
19459,ETUI,19,4
25212,ETUI,16,4
30218,ETUI,19,4
44906,ETUI,20,4
52062,ETUI,15,4
55791,ETUI,12,4
23683,ETUIS,16,5
44082,ETUIS,34,5
34355,ETWEE,23,5
9856,ETWEES,41,6
42080,ETYMA,55,5
58509,ETYMIC,38,6
55833,ETYPIC,53,6
13151,EUCAINE,74,7
14590,EUCAINE,30,7
52324,EUCAINE,78,7
38118,EUCAINS,66,7
50168,EUCARYONS,71,9
41756,EUCARYOT,67,8
17241,EUCHRES,85,7
2584,EUCRITE,66,7
6145,EUCRITES,83,8
26541,EUCRITES,33,8
2501,EUDAEMON,72,8
40285,EUDAIMON,74,8
15670,EUDEMON,72,7
23720,EUDEMON,40,7
25060,EUDIOMETER,65,10
20671,EUGARIES,72,8
6502,EUGE,12,4
6584,EUGE,13,4
13740,EUGE,21,4
17714,EUGE,24,4
24614,EUGE,33,4
25579,EUGE,10,4
27257,EUGE,35,4
30181,EUGE,15,4
30788,EUGE,12,4
40348,EUGE,10,4
11799,EUGENIA,16,7
24248,EUGENIA,69,7
50803,EUGENIA,24,7
55035,EUGENIA,68,7
57892,EUGENIA,70,7
30939,EUGENOL,69,7
31458,EUGH,35,4
50423,EUGH,36,4
2437,EUGHEN,33,6
7948,EUGHEN,22,6
6526,EUGLENA,80,7
59859,EUGLENAS,82,8
47100,EUGLENID,82,8
4084,EUK,30,3
24752,EUK,28,3
29312,EUK,39,3
33091,EUK,23,3
34536,EUK,17,3
41039,EUK,20,3
41644,EUK,28,3
44514,EUK,23,3
47389,EUK,34,3
52873,EUKING,48,6
15157,EULOGIA,73,7
43772,EULOGIAE,70,8
43809,EULOGIAE,58,8
20583,EULOGISE,59,8
37115,EULOGIZE,68,8
12391,EULOGY,42,6
18802,EULOGY,20,6
27824,EULOGY,28,6
461,EUOI,5,4
975,EUOI,12,4
1251,EUOI,17,4
1549,EUOI,14,4
1824,EUOI,21,4
2602,EUOI,14,4
2724,EUOI,7,4
3485,EUOI,14,4
3668,EUOI,28,4
4219,EUOI,15,4
4671,EUOI,18,4
4884,EUOI,29,4
4966,EUOI,23,4
5474,EUOI,18,4
5891,EUOI,12,4
6071,EUOI,16,4
6076,EUOI,5,4
6781,EUOI,20,4
7372,EUOI,17,4
7758,EUOI,17,4
9291,EUOI,10,4
9441,EUOI,23,4
9444,EUOI,19,4
9578,EUOI,21,4
10275,EUOI,19,4
11163,EUOI,20,4
12209,EUOI,16,4
12726,EUOI,23,4
12852,EUOI,22,4
13753,EUOI,12,4
14636,EUOI,29,4
14855,EUOI,20,4
15865,EUOI,22,4
16531,EUOI,20,4
16834,EUOI,14,4
17113,EUOI,17,4
17122,EUOI,8,4
17180,EUOI,21,4
20146,EUOI,14,4
20567,EUOI,18,4
21034,EUOI,14,4
21174,EUOI,16,4
21490,EUOI,19,4
21836,EUOI,14,4
22553,EUOI,6,4
22722,EUOI,17,4
23034,EUOI,10,4
23269,EUOI,20,4
24354,EUOI,14,4
24860,EUOI,14,4
26001,EUOI,12,4
26640,EUOI,10,4
26920,EUOI,11,4
26939,EUOI,10,4
27858,EUOI,10,4
27991,EUOI,18,4
27994,EUOI,19,4
28601,EUOI,14,4
28874,EUOI,8,4
29853,EUOI,16,4
30039,EUOI,17,4
30488,EUOI,19,4
32134,EUOI,13,4
32181,EUOI,20,4
32539,EUOI,20,4
33524,EUOI,15,4
34498,EUOI,11,4
36112,EUOI,25,4
36349,EUOI,17,4
36364,EUOI,8,4
37018,EUOI,18,4
38309,EUOI,20,4
38434,EUOI,19,4
38506,EUOI,18,4
38677,EUOI,8,4
38853,EUOI,8,4
39884,EUOI,18,4
40045,EUOI,10,4
40417,EUOI,8,4
40744,EUOI,8,4
40817,EUOI,14,4
41585,EUOI,8,4
41759,EUOI,21,4
42145,EUOI,10,4
42991,EUOI,9,4
43311,EUOI,14,4
43514,EUOI,9,4
43862,EUOI,11,4
44248,EUOI,14,4
44575,EUOI,16,4
49111,EUOI,6,4
50428,EUOI,8,4
50807,EUOI,24,4
50986,EUOI,15,4
52850,EUOI,19,4
52924,EUOI,4,4
54153,EUOI,6,4
54292,EUOI,19,4
54370,EUOI,17,4
54883,EUOI,21,4
54986,EUOI,16,4
55523,EUOI,12,4
55649,EUOI,16,4
58347,EUOI,14,4
58794,EUOI,17,4
59400,EUOI,12,4
60273,EUOI,17,4
7595,EUOUAE,22,6
8464,EUOUAE,24,6
11423,EUOUAE,14,6
16557,EUOUAE,27,6
22311,EUOUAE,7,6
25819,EUOUAE,17,6
28515,EUOUAE,12,6
30899,EUOUAE,7,6
34838,EUOUAE,23,6
46553,EUOUAE,16,6
49597,EUOUAE,9,6
50640,EUOUAE,8,6
58593,EUOUAE,17,6
20955,EUOUAES,28,7
24146,EUPAD,30,5
39730,EUPAD,25,5
42715,EUPHONY,69,7
2145,EUPHORIC,80,8
21842,EUPHROE,72,7
4657,EUPNEA,21,6
19647,EUPNEA,22,6
34916,EUPNEAS,65,7
9066,EUPNOEAS,80,8
1561,EUPNOEIC,68,8
10551,EUREKA,29,6
21495,EURIPI,10,6
38878,EURIPI,21,6
45035,EURIPI,16,6
58633,EURIPI,8,6
8789,EURO,24,4
14145,EURO,12,4
36914,EURO,16,4
36955,EURO,19,4
51998,EURO,16,4
59562,EURO,30,4
55164,EUROCRAT,89,8
44617,EURONOTE,59,8
25893,EUROPHOBIC,68,10
53379,EUROS,10,5
37365,EUROZONES,118,9
58856,EURYBATH,76,8
37274,EUSOCIAL,63,8
53936,EUSOCIAL,61,8
4099,EUTAXIA,52,7
44270,EUTAXIA,67,7
50102,EUTAXIA,68,7
42006,EUTAXIES,60,8
17603,EUTECTIC,86,8
14476,EUTROPIC,86,8
49351,EUTROPY,43,7
5944,EUXENITE,94,8
30721,EUXENITE,66,8
37393,EVACUEE,74,7
21444,EVADE,27,5
27587,EVADE,46,5
7855,EVADED,30,6
19032,EVADED,42,6
36994,EVADING,80,7
6208,EVANESCE,89,8
12338,EVASION,82,7
22323,EVASION,22,7
42679,EVASION,92,7
4095,EVE,12,3
24402,EVE,17,3
25387,EVE,10,3
34871,EVE,24,3
38498,EVE,22,3
43825,EVE,18,3
47938,EVE,22,3
33336,EVEJAR,20,6
25101,EVENT,16,5
34474,EVENT,36,5
50734,EVENT,38,5
51965,EVENT,33,5
11576,EVENTUAL,69,8
24949,EVER,14,4
42702,EVERNETS,63,8
19243,EVERSION,72,8
28348,EVERSION,62,8
57056,EVERSION,64,8
2074,EVERT,16,5
54127,EVERTING,90,8
8277,EVERTOR,66,7
8973,EVERTOR,78,7
12251,EVERTOR,83,7
14824,EVERY,47,5
18722,EVERY,30,5
27664,EVERY,45,5
36178,EVERY,47,5
20992,EVERYONE,67,8
30221,EVERYONE,78,8
21439,EVET,15,4
36138,EVET,27,4
44627,EVET,7,4
54052,EVET,26,4
9063,EVETS,40,5
2132,EVHOE,33,5
16125,EVHOE,30,5
27524,EVHOE,32,5
56353,EVHOE,24,5
994,EVICT,30,5
3780,EVICT,30,5
6171,EVICT,29,5
23046,EVICT,42,5
51116,EVICT,39,5
18941,EVICTED,93,7
27689,EVICTEE,95,7
3232,EVICTOR,32,7
59831,EVIDENT,34,7
44163,EVIDENTS,158,8
33726,EVIL,15,4
45233,EVIL,8,4
13837,EVILER,34,6
50213,EVILLER,78,7
15414,EVILLY,39,6
21948,EVILLY,24,6
12182,EVINCES,81,7
51216,EVINCES,73,7
28289,EVIRATED,74,8
10204,EVIRATES,92,8
577,EVITATES,74,8
41049,EVITATES,63,8
3290,EVITE,25,5
8020,EVITE,16,5
29882,EVITE,36,5
56547,EVITE,18,5
6326,EVITED,28,6
49387,EVITED,33,6
56961,EVITERNAL,64,9
1552,EVO,22,3
3326,EVO,15,3
7543,EVO,23,3
8101,EVO,22,3
20277,EVO,12,3
24912,EVO,24,3
30622,EVO,18,3
30733,EVO,14,3
31767,EVO,10,3
39237,EVOCATE,67,7
4834,EVOE,25,4
7803,EVOE,17,4
10368,EVOE,28,4
12436,EVOE,14,4
13320,EVOE,14,4
15138,EVOE,17,4
18782,EVOE,23,4
19872,EVOE,21,4
27959,EVOE,21,4
28367,EVOE,28,4
34231,EVOE,9,4
35607,EVOE,21,4
41022,EVOE,21,4
42808,EVOE,22,4
51607,EVOE,16,4
55591,EVOE,22,4
57273,EVOE,20,4
58500,EVOE,24,4
6086,EVOHE,26,5
10208,EVOHE,33,5
32252,EVOHE,43,5
3039,EVOKE,40,5
15274,EVOKE,30,5
33507,EVOKED,26,6
59866,EVOKER,37,6
694,EVOKES,34,6
14787,EVOLUE,22,6
17319,EVOLVE,32,6
7006,EVOLVED,111,7
29389,EVOS,17,4
13282,EVOVAE,48,6
18174,EVOVAE,24,6
21035,EVOVAE,20,6
44419,EVULSES,69,7
10506,EVULSIONS,86,9
13160,EVZONE,38,6
36924,EVZONE,84,6
1216,EWE,24,3
3762,EWE,19,3
7181,EWE,12,3
10443,EWE,32,3
11979,EWE,28,3
15626,EWE,24,3
18648,EWE,41,3
20678,EWE,11,3
39368,EWE,21,3
51905,EWE,29,3
54538,EWE,6,3
57147,EWE,17,3
59248,EWE,38,3
12282,EWES,28,4
38785,EWGHEN,26,6
3858,EWK,20,3
13779,EWK,48,3
25807,EWK,34,3
34595,EWK,30,3
47822,EWK,20,3
12543,EWT,31,3
16204,EWT,34,3
19880,EWT,31,3
26646,EWT,27,3
26815,EWT,36,3
28768,EWT,37,3
41016,EWT,22,3
58,EX,38,2
244,EX,34,2
1153,EX,55,2
1461,EX,38,2
1840,EX,31,2
2816,EX,36,2
3071,EX,56,2
3435,EX,28,2
5222,EX,36,2
6461,EX,38,2
8303,EX,53,2
8518,EX,36,2
8575,EX,34,2
10465,EX,54,2
10576,EX,30,2
11616,EX,50,2
12371,EX,25,2
12524,EX,30,2
13772,EX,52,2
15755,EX,36,2
15955,EX,37,2
16109,EX,38,2
16148,EX,39,2
16188,EX,36,2
16954,EX,39,2
17283,EX,36,2
17399,EX,52,2
17505,EX,18,2
17524,EX,52,2
18841,EX,59,2
20042,EX,54,2
20508,EX,36,2
20523,EX,50,2
20730,EX,9,2
21346,EX,55,2
21601,EX,39,2
21672,EX,38,2
22979,EX,10,2
24410,EX,52,2
25581,EX,55,2
25733,EX,39,2
26896,EX,22,2
27113,EX,40,2
27850,EX,40,2
28198,EX,31,2
29086,EX,29,2
29179,EX,55,2
31623,EX,34,2
32110,EX,52,2
32260,EX,52,2
32434,EX,26,2
34465,EX,9,2
34893,EX,55,2
34939,EX,37,2
35245,EX,31,2
35549,EX,29,2
35682,EX,52,2
36064,EX,55,2
36189,EX,52,2
36790,EX,38,2
38720,EX,47,2
39719,EX,18,2
40617,EX,53,2
40793,EX,36,2
40900,EX,38,2
41346,EX,27,2
41851,EX,55,2
42229,EX,52,2
42900,EX,55,2
43861,EX,57,2
46564,EX,52,2
46835,EX,34,2
47180,EX,48,2
47501,EX,41,2
47912,EX,25,2
47987,EX,36,2
48327,EX,38,2
48774,EX,39,2
49563,EX,41,2
49600,EX,52,2
50844,EX,51,2
51541,EX,55,2
51731,EX,56,2
52105,EX,23,2
52919,EX,56,2
52992,EX,52,2
53586,EX,50,2
53995,EX,35,2
54118,EX,9,2
54448,EX,54,2
55498,EX,50,2
55824,EX,48,2
56256,EX,51,2
32714,EXABYTE,38,7
34681,EXACT,20,5
40733,EXACTEST,104,8
5544,EXACTING,71,8
54161,EXACTOR,110,7
45985,EXALT,36,5
6992,EXALTED,30,7
7073,EXALTERS,80,8
53788,EXAM,50,4
50306,EXAMEN,46,6
12872,EXAMINE,98,7
37026,EXAMINED,110,8
37413,EXAMINEE,34,8
45652,EXAMINER,72,8
13797,EXAMS,66,5
35558,EXAMS,54,5
42461,EXARATE,70,7
5960,EXCAMB,81,6
51163,EXCAMB,54,6
3209,EXCEL,46,5
13910,EXCEL,32,5
52380,EXCEL,68,5
19029,EXCITED,79,7
18549,EXCLAIM,100,7
4032,EXCLAVES,98,8
4561,EXCRETAL,95,8
42210,EXCRETAL,98,8
2249,EXCUSAL,103,7
26534,EXEAT,42,5
991,EXEC,29,4
7546,EXEC,29,4
43184,EXEC,39,4
45303,EXEC,35,4
11525,EXED,16,4
26845,EXED,45,4
38658,EXED,28,4
55815,EXED,36,4
10154,EXEDRA,62,6
19179,EXEDRA,45,6
12706,EXEEM,52,5
54248,EXEEMING,89,8
10719,EXEME,28,5
10971,EXEME,36,5
18039,EXEME,42,5
20008,EXEMED,36,6
937,EXEQUY,64,6
7224,EXERCISE,69,8
9857,EXERGIES,92,8
25184,EXERGUAL,92,8
59376,EXERGUE,30,7
33566,EXERGY,41,6
3233,EXERT,60,5
33666,EXERT,38,5
38261,EXERTING,82,8
7387,EXERTION,88,8
27829,EXES,44,4
31315,EXES,33,4
45285,EXES,30,4
56696,EXES,36,4
28524,EXFIL,33,5
49289,EXFIL,31,5
12992,EXHALED,83,7
30818,EXHALENT,90,8
18242,EXHEDRA,100,7
19140,EXHORTER,74,8
13518,EXIES,44,5
29908,EXIES,24,5
33932,EXIES,60,5
45013,EXIGENT,38,7
46392,EXIGUOUS,40,8
43119,EXILE,50,5
56774,EXILER,63,6
11774,EXIMIOUS,68,8
17263,EXINE,28,5
39703,EXINE,60,5
44763,EXINE,60,5
43533,EXING,29,5
49675,EXING,63,5
12672,EXIST,38,5
23176,EXIST,69,5
822,EXIT,46,4
5780,EXIT,56,4
27159,EXIT,39,4
31564,EXIT,46,4
35913,EXIT,22,4
37643,EXIT,22,4
47018,EXIT,35,4
53365,EXIT,58,4
58921,EXIT,56,4
60545,EXIT,30,4
56004,EXITED,47,6
22433,EXITS,38,5
696,EXO,25,3
1056,EXO,35,3
1381,EXO,42,3
2543,EXO,20,3
2573,EXO,28,3
3320,EXO,26,3
5076,EXO,40,3
5506,EXO,37,3
6213,EXO,26,3
11977,EXO,28,3
14732,EXO,47,3
15422,EXO,14,3
16209,EXO,25,3
18673,EXO,41,3
19038,EXO,20,3
21438,EXO,28,3
23515,EXO,10,3
26663,EXO,58,3
28711,EXO,37,3
28963,EXO,46,3
28978,EXO,41,3
32761,EXO,30,3
36316,EXO,39,3
37141,EXO,60,3
38368,EXO,26,3
39521,EXO,47,3
40481,EXO,15,3
41238,EXO,20,3
41597,EXO,41,3
42380,EXO,40,3
44229,EXO,39,3
45100,EXO,49,3
48662,EXO,47,3
48804,EXO,31,3
52900,EXO,44,3
53244,EXO,40,3
53753,EXO,22,3
53819,EXO,46,3
54543,EXO,28,3
54880,EXO,20,3
55076,EXO,40,3
56731,EXO,23,3
58308,EXO,25,3
58709,EXO,42,3
24675,EXOCRINE,84,8
24695,EXOCRINES,31,9
8354,EXODE,39,5
8648,EXODE,39,5
57930,EXODE,28,5
11995,EXODIST,98,7
21939,EXODIST,96,7
1736,EXODOI,44,6
45573,EXOGEN,42,6
49475,EXOGEN,40,6
49479,EXOGENIC,36,8
34845,EXOGENS,94,7
444,EXON,38,4
6407,EXON,12,4
6888,EXON,60,4
16234,EXON,46,4
33697,EXON,47,4
52867,EXON,57,4
54088,EXON,12,4
54202,EXON,32,4
13326,EXONIC,41,6
49347,EXONIC,36,6
37164,EXONS,64,5
25417,EXONYM,19,6
11927,EXOPOD,51,6
31074,EXOPOD,19,6
35444,EXORDIA,74,7
59393,EXORDIUM,84,8
57734,EXOTIC,45,6
49765,EXPAT,42,5
8030,EXPEL,30,5
34365,EXPEL,66,5
46237,EXPENSE,46,7
46248,EXPENSED,26,8
11907,EXPIATE,77,7
11359,EXPIRANT,88,8
50906,EXPIRANT,84,8
6131,EXPLAINS,91,8
3306,EXPLODE,50,7
39042,EXPLOITS,100,8
4323,EXPO,26,4
23847,EXPO,54,4
29736,EXPO,48,4
52108,EXPO,23,4
4347,EXPOS,14,5
5517,EXPOSE,46,6
14018,EXPOSIT,64,7
38697,EXPOUND,51,7
22363,EXPURGE,82,7
40587,EXSCIND,106,7
52273,EXSCIND,51,7
48228,EXSECT,23,6
3258,EXTERN,42,6
17915,EXTERNS,99,7
27422,EXTIRP,46,6
57756,EXTIRPS,109,7
43416,EXTOLD,44,6
24235,EXTOLL,26,6
13481,EXTOLS,34,6
15886,EXTORTED,77,8
56160,EXTORTED,116,8
11223,EXTRA,58,5
16368,EXTRA,40,5
38259,EXTRA,60,5
14589,EXTRAITS,96,8
24002,EXTRAS,48,6
18095,EXTREMA,115,7
58133,EXUBERANCE,92,10
55129,EXUDATE,96,7
34694,EXUDE,63,5
44420,EXUDE,39,5
8547,EXUL,32,4
15236,EXUL,44,4
41470,EXUL,33,4
11707,EXULLING,95,8
49021,EXULS,60,5
4220,EXULT,31,5
22839,EXULT,36,5
35138,EXULT,60,5
39271,EXULT,36,5
34148,EXULTING,98,8
36618,EXURB,66,5
57218,EXURB,43,5
16802,EXURBIA,96,7
16011,EXUVIA,18,6
3148,EXUVIAE,36,7
57377,EXUVIAL,34,7
28786,EXUVIATE,125,8
56116,EXUVIATE,84,8
20074,EYALETS,79,7
17334,EYAS,53,4
2529,EYE,22,3
4344,EYE,23,3
10647,EYE,26,3
10857,EYE,19,3
12192,EYE,23,3
13050,EYE,35,3
13554,EYE,15,3
13703,EYE,24,3
17888,EYE,12,3
18555,EYE,33,3
23431,EYE,25,3
23744,EYE,21,3
24275,EYE,33,3
26904,EYE,31,3
30185,EYE,26,3
30646,EYE,31,3
31522,EYE,29,3
34105,EYE,31,3
35131,EYE,26,3
35962,EYE,34,3
37370,EYE,27,3
43725,EYE,23,3
44841,EYE,31,3
46305,EYE,23,3
50936,EYE,34,3
54213,EYE,26,3
54541,EYE,12,3
55439,EYE,25,3
56373,EYE,17,3
25582,EYED,41,4
59109,EYED,44,4
58396,EYEFUL,36,6
25203,EYEING,39,6
22480,EYELIFT,73,7
2039,EYEN,41,4
34197,EYEN,31,4
56618,EYEN,23,4
7054,EYES,20,4
47102,EYESHOT,97,7
42822,EYESOME,86,7
7774,EYOT,20,4
11499,EYOT,23,4
20276,EYOT,24,4
23081,EYOT,43,4
47871,EYOT,22,4
57010,EYOT,31,4
13429,EYRA,18,4
27641,EYRIE,27,5
55492,EYRIE,13,5
60416,EYRIE,36,5
16598,EYRY,32,4
23301,EYRY,32,4
43988,EYRY,26,4
58157,EYRY,32,4
7507,EZINE,16,5
16609,EZINE,54,5
398,FA,32,2
1508,FA,21,2
4382,FA,28,2
8380,FA,22,2
9557,FA,16,2
9618,FA,30,2
13057,FA,31,2
14694,FA,13,2
14799,FA,22,2
15190,FA,5,2
22019,FA,23,2
22937,FA,28,2
26574,FA,26,2
29862,FA,30,2
30933,FA,28,2
31170,FA,24,2
33341,FA,20,2
39929,FA,19,2
40097,FA,28,2
41219,FA,21,2
43266,FA,30,2
44129,FA,10,2
47169,FA,15,2
47382,FA,10,2
49428,FA,24,2
50273,FA,26,2
50748,FA,30,2
51722,FA,31,2
52341,FA,41,2
54661,FA,26,2
54962,FA,29,2
57743,FA,26,2
58727,FA,37,2
5647,FAA,23,3
6933,FAA,26,3
15994,FAA,19,3
17799,FAA,6,3
19113,FAA,19,3
23838,FAA,17,3
26117,FAA,32,3
27071,FAA,34,3
27288,FAA,22,3
28021,FAA,20,3
29220,FAA,27,3
29616,FAA,31,3
30034,FAA,24,3
33296,FAA,23,3
37778,FAA,17,3
43747,FAA,27,3
51914,FAA,17,3
54767,FAA,38,3
57097,FAA,21,3
50422,FAAING,29,6
6816,FAAN,33,4
14564,FAAN,29,4
24453,FAAN,23,4
33850,FAAN,21,4
43971,FAAN,14,4
44999,FAAN,20,4
43121,FAAS,43,4
23,FAB,22,3
5935,FAB,34,3
9287,FAB,30,3
15103,FAB,22,3
17390,FAB,28,3
27797,FAB,32,3
28072,FAB,25,3
29229,FAB,20,3
38015,FAB,34,3
38810,FAB,31,3
39769,FAB,37,3
41824,FAB,23,3
49919,FAB,37,3
55532,FAB,28,3
60271,FAB,23,3
46481,FABLERS,92,7
42123,FABLET,22,6
32400,FABRIC,33,6
47931,FABRIC,42,6
45305,FABRICANT,107,9
28538,FABRICS,93,7
11245,FABS,33,4
49030,FABS,33,4
57398,FABS,27,4
34308,FACE,25,4
56164,FACE,34,4
34552,FACED,36,5
46080,FACED,22,5
25120,FACET,28,5
23932,FACETE,40,6
36778,FACETIAE,28,8
8912,FACETIME,48,8
11702,FACIAE,38,6
44314,FACIAE,22,6
38242,FACILITY,82,8
45862,FACINGS,82,7
6439,FACT,33,4
11326,FACT,18,4
32769,FACT,51,4
37346,FACT,39,4
45284,FACT,34,4
52302,FACT,30,4
58825,FACT,27,4
5058,FACTA,28,5
34754,FACTA,28,5
46936,FACTION,19,7
54092,FACTION,80,7
659,FACTOR,20,6
8770,FACTORED,95,8
1727,FACTUM,39,6
37159,FACTURE,32,7
7394,FAD,31,3
8244,FAD,31,3
13721,FAD,27,3
14975,FAD,26,3
16961,FAD,23,3
20706,FAD,26,3
34000,FAD,33,3
34642,FAD,37,3
36980,FAD,39,3
50499,FAD,29,3
52279,FAD,15,3
54147,FAD,15,3
48089,FADABLE,32,7
17626,FADAISES,94,8
29043,FADDIER,82,7
26898,FADDLES,95,7
42563,FADE,46,4
25319,FADED,28,5
39819,FADED,36,5
11826,FADEDLY,39,7
47718,FADEINS,86,7
2129,FADEOUT,33,7
5209,FADEOUT,78,7
55422,FADEOUT,22,7
60120,FADEOUT,38,7
43471,FADEUR,41,6
11873,FADGE,33,5
25529,FADGE,27,5
36379,FADGE,30,5
57161,FADIEST,76,7
39273,FADING,15,6
60430,FADINGS,78,7
15221,FADO,29,4
27230,FADO,32,4
30378,FADO,36,4
34960,FADO,26,4
45809,FADO,35,4
49380,FADO,33,4
51014,FADO,33,4
701,FADOS,48,5
18752,FADS,53,4
5866,FADY,64,4
11898,FADY,45,4
23957,FADY,45,4
40169,FADY,44,4
50887,FADY,33,4
58587,FADY,33,4
79,FAE,21,3
749,FAE,18,3
5921,FAE,19,3
6606,FAE,35,3
12652,FAE,19,3
14899,FAE,38,3
24092,FAE,27,3
34325,FAE,24,3
34732,FAE,32,3
36748,FAE,31,3
40425,FAE,14,3
49095,FAE,22,3
50635,FAE,32,3
51830,FAE,32,3
54399,FAE,30,3
57233,FAE,26,3
59237,FAE,25,3
22033,FAECAL,30,6
145,FAENA,32,5
41892,FAENA,16,5
13650,FAERIE,27,6
20262,FAERIE,26,6
8355,FAERIES,75,7
42617,FAERIES,79,7
11772,FAERY,45,5
71,FAG,7,3
8611,FAG,26,3
18575,FAG,15,3
25795,FAG,32,3
40482,FAG,22,3
40681,FAG,36,3
45497,FAG,32,3
49458,FAG,44,3
56012,FAG,30,3
59338,FAG,23,3
38766,FAGGOTED,65,8
2247,FAGGY,42,5
29833,FAGGY,34,5
7995,FAGOT,37,5
24963,FAGOT,30,5
27513,FAGOT,27,5
17700,FAGOTED,48,7
27523,FAGOTING,39,8
24063,FAGOTTI,80,7
29487,FAGOTTI,24,7
43634,FAGOTTI,33,7
15928,FAGOTTO,75,7
44047,FAGOTTO,44,7
28453,FAGS,34,4
59,FAH,43,3
921,FAH,37,3
17686,FAH,35,3
22355,FAH,36,3
22850,FAH,32,3
23337,FAH,37,3
23798,FAH,30,3
25223,FAH,49,3
29442,FAH,36,3
40256,FAH,43,3
46449,FAH,28,3
48343,FAH,35,3
49954,FAH,18,3
53105,FAH,39,3
56165,FAH,35,3
56426,FAH,35,3
59656,FAH,36,3
55843,FAHLERZ,44,7
19197,FAHS,40,4
4480,FAIK,46,4
6522,FAIK,35,4
9319,FAIK,54,4
18403,FAIK,42,4
23561,FAIK,22,4
24646,FAIK,25,4
48922,FAIK,23,4
53302,FAIK,16,4
53812,FAIK,48,4
58018,FAIK,42,4
15038,FAIKED,32,6
51624,FAIKED,36,6
2868,FAIL,47,4
16912,FAIL,47,4
27185,FAIL,33,4
32588,FAIL,47,4
35306,FAIL,30,4
640,FAILING,34,7
50695,FAILLES,40,7
40247,FAILS,29,5
5993,FAIN,20,4
9479,FAIN,27,4
16198,FAIN,40,4
32049,FAIN,14,4
19621,FAINE,24,5
35234,FAINE,32,5
43150,FAINE,10,5
55084,FAINE,24,5
58602,FAINE,41,5
28921,FAINEANT,76,8
21611,FAINT,31,5
2982,FAINTEST,86,8
54628,FAINTEST,80,8
1663,FAINTIER,62,8
32552,FAINTS,9,6
41665,FAIRED,38,6
54603,FAIRED,33,6
54832,FAIRED,28,6
30723,FAIRER,41,6
45079,FAIRER,18,6
23907,FAIRGOER,84,8
58886,FAIRIER,22,7
31308,FAIRING,32,7
44822,FAIRISH,104,7
11425,FAIRLEAD,79,8
50482,FAIRLEAD,71,8
11727,FAIRY,38,5
21404,FAIRY,42,5
23513,FAIRY,56,5
28860,FAIRY,29,5
52482,FAIRY,38,5
12693,FAITH,45,5
27007,FAITH,33,5
8233,FAITHED,89,7
22183,FAITHER,95,7
34887,FAITORS,89,7
6223,FAIX,57,4
6475,FAIX,42,4
10045,FAIX,68,4
14135,FAIX,30,4
25748,FAIX,38,4
44727,FAIX,28,4
45984,FAIX,54,4
46483,FAIX,42,4
49313,FAIX,40,4
50741,FAIX,85,4
51407,FAIX,50,4
55274,FAIX,54,4
58155,FAIX,35,4
59976,FAIX,50,4
27269,FAJITA,32,6
38598,FAJITAS,68,7
21845,FAKE,13,4
22808,FAKE,48,4
46257,FAKE,48,4
48081,FAKE,35,4
53449,FAKE,32,4
38151,FAKED,34,5
39493,FAKED,37,5
40187,FAKEER,59,6
55841,FAKEER,34,6
30389,FAKER,42,5
18519,FAKEY,30,5
32852,FAKEY,38,5
57920,FAKEY,38,5
17010,FAKIE,32,5
33916,FAKIE,32,5
37043,FAKIE,36,5
46758,FAKIE,40,5
7030,FAKIER,36,6
4537,FAKIR,41,5
38215,FALCATED,79,8
26277,FALCHION,80,8
2721,FALDEROL,92,8
30131,FALL,30,4
21372,FALSING,75,7
52430,FALTERER,43,8
45604,FALX,28,4
4659,FAME,55,4
21324,FAME,54,4
23179,FAME,27,4
49700,FAME,38,4
56583,FAME,45,4
11950,FAMED,39,5
43781,FAMED,20,5
45583,FAMED,45,5
59725,FAMED,22,5
45645,FAMES,34,5
51088,FAMILIAL,42,8
37366,FAMILIAR,67,8
20289,FAMINE,34,6
10895,FAN,31,3
23063,FAN,12,3
30954,FAN,38,3
33172,FAN,26,3
44818,FAN,27,3
46205,FAN,19,3
53263,FAN,35,3
4237,FANBOY,36,6
15354,FANBOY,28,6
13808,FANCIES,80,7
58698,FANCYING,75,8
21504,FAND,32,4
26653,FAND,24,4
47902,FAND,37,4
52487,FAND,16,4
13668,FANE,29,4
20653,FANE,41,4
48954,FANE,56,4
55733,FANEGA,20,6
48242,FANFARE,23,7
6248,FANG,35,4
13519,FANG,54,4
36200,FANG,48,4
41196,FANG,48,4
49259,FANG,26,4
50721,FANG,24,4
57497,FANG,32,4
36313,FANGA,26,5
42958,FANGLIKE,84,8
